Geneid	Length	SRR10758340	SRR10758341	SRR10758342	SRR10758343	SRR10758344	SRR10758345	SRR10758346	SRR10758347	SRR10758348	SRR10758349	SRR22746225	SRR22746226	SRR22746227	SRR22746228	SRR8508226	SRR8508227	SRR8508228	SRR8508229	SRR8508230	SRR8508231	SRR8508232	SRR8508233	SRR5877048	SRR5877049	SRR5877050	SRR5877051	SRR5877052	SRR5877053	SRR5877054	SRR5877055	SRR5877056	SRR5877057	SRR5877058	SRR5877059	SRR5877060	SRR5877061	SRR6715625	SRR6715626	SRR6715627	SRR6715628	SRR6715629	SRR6715630
EQU24_RS18120	1017	11148	15600	24865	9550	6374	5332	21977	18316	12019	19601	205353	137693	141341	109562	201	206	26473	37322	16931	26166	34943	20240	123019	123877	54398	30950	23878	29334	41825	49420	26914	43143	80235	70365	54808	41728	17296	9306	6862	66910	58469	56766
EQU24_RS18125	285	65734	125005	9119	98249	54064	38554	8890	7271	99939	58261	345730	241057	239845	190702	346	321	148045	191073	107064	152812	238319	106289	494508	486683	182323	138033	57247	102943	126623	146776	66158	151824	226265	288969	165695	158133	31275	28383	16078	183781	120348	110855
EQU24_RS18130	474	30063	43602	5490	33976	9730	8467	5142	3853	33071	42337	513608	357003	338318	243819	71	101	62766	99149	43165	62392	80064	63114	337550	313724	124083	89629	60622	97278	135898	139532	66826	139613	181316	284243	143584	97220	22736	15569	5844	184047	137461	128300
EQU24_RS18135	846	48001	66688	78319	53939	15662	13089	66040	59680	55403	69905	869366	597532	539599	383254	179	177	144814	201950	87383	133327	181232	115715	528744	461315	200993	130138	91959	139053	211253	187598	95487	189379	275142	504172	224199	139428	40081	21709	12578	229860	202841	193986
EQU24_RS18140	1809	237020	338738	220699	235907	45537	37533	173175	136402	237351	251115	4069768	2903289	2438393	1785359	677	769	719457	1145307	402286	631275	925793	632598	2764567	2639667	1095543	767902	467703	731546	1045285	1050311	503614	1053089	1405775	2883454	1172152	816562	174074	99814	74786	1071344	861233	794845
EQU24_RS18145	657	308	494	740	186	1100	838	1036	1123	734	1502	31124	21855	21731	18945	142	147	3253	4235	1755	2761	3564	2595	21451	18147	7697	5030	3967	5925	7766	8342	4497	8078	11074	5571	7879	6412	2930	1894	1489	10889	7444	6833
EQU24_RS18150	273	148	225	314	79	440	286	422	505	361	741	11765	7660	7935	6794	92	75	1029	1522	654	1014	1334	811	17733	14369	6483	4676	3695	6126	7469	5515	3036	6190	4956	3793	7094	3340	1918	864	663	7055	4797	4630
EQU24_RS18155	531	1816	2264	695	809	1435	992	973	1006	1471	4588	30733	23320	17588	16611	320	450	5474	12661	3275	4780	6150	5309	160840	134414	63286	45293	33555	56741	65371	74216	34089	73915	26068	26894	52889	27509	16499	9911	5487	101796	67186	64061
EQU24_RS18160	267	691	1491	162	925	547	339	407	521	768	1106	13667	9065	11429	8980	2401	2938	2619	3021	1655	2704	3452	1768	7919	6948	2928	2352	380	1083	1212	1785	522	1982	3056	4048	2304	1552	282	272	200	2738	1767	1599
EQU24_RS18165	1404	1074	1827	2136	986	1419	1128	3049	3189	1318	2800	23876	16129	15627	12867	4588	5603	4892	5802	3272	4909	6414	3345	15341	15657	5913	3588	1856	3305	4962	5217	2142	4951	5471	8257	4708	3918	1859	1365	1432	7092	5490	5046
EQU24_RS18170	1071	506	892	1510	462	1091	797	2407	2282	906	1487	14073	10042	10210	8917	1948	2380	2054	2308	1497	2173	2549	1696	11045	11086	4412	2886	1596	2442	3643	3017	1436	2959	4349	3026	2752	2933	2037	1260	1022	4015	2825	2612
EQU24_RS18175	837	364	647	706	337	901	581	936	822	642	1188	6850	5056	5376	4517	1813	2058	1935	1909	1225	1812	2044	1369	7635	6032	3698	2745	1897	2634	4002	2806	1797	3051	3973	3324	3170	2336	1463	966	629	4531	3116	2979
EQU24_RS18180	1053	487	845	2712	515	1390	992	3277	2845	1009	1810	24437	17649	18111	15169	3207	3315	2942	3243	1909	2853	3665	2029	14602	13475	6027	3224	3408	4196	6183	5334	3494	5386	6550	4015	4910	4341	3375	1341	2035	7011	5331	4798
EQU24_RS18185	906	731	1324	1358	816	2464	1825	1434	1158	1397	2561	14064	10310	10893	9329	6176	6258	5135	4576	3956	5812	6132	3764	14545	10661	7657	5306	4472	4696	7284	5706	4921	6597	10460	8221	7312	5201	2658	1941	1852	11102	7862	6627
EQU24_RS18190	204	962	1468	1554	1339	2422	1653	1800	1677	1346	1504	13940	10689	12597	9785	2371	2158	1574	1258	1229	1930	1982	1165	11371	7328	4977	4431	1793	2153	3134	2091	1731	2557	5159	5829	5198	3791	1686	899	836	3215	2892	2674
EQU24_RS18195	1311	1273	1820	2774	1150	1338	1078	3251	2198	1383	3925	17661	13044	13077	11426	4380	5294	4381	6136	2542	4104	5555	3426	24495	21306	10288	6900	7223	8099	11925	11130	7860	11594	10443	7458	7929	6945	4301	3201	2598	18141	13159	12072
EQU24_RS18200	969	974	1744	1651	751	1508	1147	1886	1252	1277	3883	22710	15722	16228	14113	6305	7676	6186	7770	3582	5595	6449	5304	20997	17041	11728	8140	5367	7563	10746	10108	6548	11355	9387	10192	8413	5386	3565	3056	2073	20904	13974	12247
EQU24_RS18205	1299	846	1105	1745	739	1004	800	2386	2144	1007	2392	9883	7581	7720	6792	3163	3383	3086	3888	1986	3161	3791	2228	11179	9539	4336	2849	3743	4376	5722	5688	3959	5298	4810	3438	3915	4414	2390	1341	1160	7409	6279	5822
EQU24_RS18210	630	530	744	1031	620	794	541	1318	1057	832	2069	8413	5762	8018	7115	2088	2338	2085	2114	1525	2181	2283	1682	5108	4024	2379	1729	1738	1983	2658	2228	1678	2365	3520	2737	2723	2481	1075	780	405	4315	3096	2915
EQU24_RS18215	828	419	838	528	466	696	474	657	514	675	1439	5919	4107	4533	3764	1229	1192	1181	1362	887	1382	1773	667	6959	6269	2798	1770	1514	1999	3145	2794	1665	2753	2439	1874	2181	1971	1426	891	747	4210	3313	3185
EQU24_RS18220	531	327	696	346	402	848	465	370	346	445	1049	5770	4177	4217	3829	1380	1598	1216	1527	796	1187	1540	920	4793	4310	1968	1220	1255	1514	2304	2139	1307	2093	1891	1870	1738	1932	913	605	513	2659	2176	2105
EQU24_RS18225	1020	572	956	1329	482	1415	916	1748	1483	715	2768	13218	8503	9380	8905	2777	3176	2819	3451	1648	2685	3334	2089	12473	11675	5362	3578	2246	3138	5250	4981	2820	5154	5023	2908	3059	2966	2386	1200	1084	7594	5865	5716
EQU24_RS18230	654	589	1022	729	367	2397	1172	1176	914	1252	2477	22271	15531	15224	13693	6374	7213	5546	6332	2867	4965	5297	4633	23290	22122	7337	5291	3036	4903	6245	7011	3411	6748	6363	5703	5531	4865	3462	2387	2078	9339	5794	5607
EQU24_RS18235	732	87	222	639	92	254	184	965	870	210	389	5703	3702	3648	3291	1011	1153	913	1099	464	782	902	636	6067	5802	2097	1356	1101	1756	2614	2266	1092	2138	2021	820	1626	1366	1111	610	539	2934	2236	2064
EQU24_RS18240	972	396	827	1328	240	526	418	1688	1556	692	1022	13542	9305	9465	7953	1885	2449	1769	2539	988	1594	2395	1633	8879	8207	3850	2567	2399	3283	4589	4225	2487	4558	4989	2788	2991	2859	1827	1038	1019	5856	4186	3979
EQU24_RS18250	600	1250	2094	644	891	2089	1379	840	523	1619	2865	25673	18660	18492	16414	7013	8299	5940	6473	3593	5674	5910	5512	15709	15814	6381	4707	3841	5172	6742	7227	3874	7202	7976	4849	5028	4777	3013	2644	1694	8955	6743	6066
EQU24_RS22560	147	154	224	169	88	421	224	239	188	196	446	3580	2360	2592	2176	508	424	454	498	215	366	564	178	4151	4436	1225	849	1409	1161	2157	1674	1356	1481	1056	1035	932	1093	1604	384	607	1326	1435	1264
EQU24_RS18255	564	734	1093	563	531	1540	984	713	523	840	1664	6796	5018	4662	4140	3052	3974	2588	3020	1825	2799	2812	2738	11892	10016	4731	3196	3212	3954	5237	5025	3266	5410	4931	2675	3736	3361	2106	1770	1224	7267	5316	4895
EQU24_RS18260	1830	856	1143	2639	565	1333	957	3186	2730	952	2208	17042	12729	13223	11858	4587	5444	4136	5803	2620	4197	5263	3420	18376	16432	8848	5813	5961	6348	8159	8689	6756	8846	8713	4238	6017	6465	5408	3009	3399	11398	8335	7786
EQU24_RS18265	642	254	333	1804	207	348	280	1943	1562	441	1185	3822	2717	2853	2711	1372	1411	1223	1390	864	1325	1602	988	5908	5861	2455	1473	2630	2051	2820	3086	2661	2912	2305	1044	1358	1673	1944	1201	1533	4049	3005	2687
EQU24_RS18270	1332	987	1323	3184	961	890	748	3062	2449	1240	3880	10846	7958	7713	6766	2999	3728	2987	4186	2245	3097	3901	2539	16877	14515	8089	5398	3766	5390	7964	8315	5115	9196	5976	4537	3165	3596	3195	1988	1580	14899	10802	9822
EQU24_RS18275	1440	2593	2948	3135	2217	1574	1394	2846	2316	1914	5325	21775	15636	15088	12441	4349	5371	4341	6597	3067	4525	5577	3485	27861	25911	13543	7843	8316	11054	15972	15507	9114	15772	8005	7268	6229	5796	5666	3277	3184	22549	17243	16101
EQU24_RS18280	636	343	501	800	302	402	322	835	621	465	1410	8319	5305	6152	5079	1235	1551	1210	1708	779	1206	1586	1011	7924	7241	3579	2498	1439	2297	3538	2975	1703	3176	2297	1444	1813	1537	1431	880	725	5371	3882	3646
EQU24_RS18285	810	1362	1565	971	792	786	611	912	688	816	2698	9896	6917	6141	5530	3659	4634	3657	5104	2013	3323	4046	2998	17520	14288	7786	5599	4583	5793	8642	8562	5465	8915	4790	4613	4819	3744	2955	1851	1505	13953	9992	9088
EQU24_RS18290	3819	1242	1813	1428	1070	2125	1515	1814	1731	1754	4094	13439	9603	9981	8682	5577	5693	4982	5902	4562	6320	6616	4264	21994	17539	9247	6256	5440	6507	9316	8344	6021	8979	8249	4595	5398	6316	5873	3645	2977	13042	9691	9084
EQU24_RS18300	1455	656	905	505	429	893	683	809	790	656	2433	4430	3295	3568	3166	2573	2104	2541	2181	2762	3812	3150	1476	6753	5761	3507	2134	1626	2024	3485	2844	1884	3054	2602	2101	1819	2625	1452	803	724	4891	3699	3389
EQU24_RS18305	576	237	366	203	217	645	520	415	369	290	1180	1815	1384	1458	1405	2336	1601	2125	1538	2564	3715	2910	1052	4409	4011	1768	1131	773	1661	2237	2116	834	2238	1215	915	905	1836	890	828	739	3599	2533	2409
EQU24_RS18310	471	74	120	80	85	223	163	233	215	112	297	1652	1179	1078	1006	736	860	598	846	455	652	704	660	2511	1975	1144	721	670	871	1468	1395	863	1527	1023	565	692	700	592	441	455	2432	1803	1650
EQU24_RS18315	768	100	115	312	62	370	230	915	850	114	336	2490	1629	1668	1692	867	950	737	796	450	764	784	583	2727	2715	971	589	488	713	1051	982	552	1067	677	371	578	761	833	619	437	1343	1030	944
EQU24_RS18320	1017	94	124	619	97	178	166	1251	1225	158	260	5233	3584	3121	2600	723	896	840	956	462	744	1020	626	2830	2827	1320	817	521	676	1089	1049	632	1085	978	1102	887	659	569	296	302	1689	1140	990
EQU24_RS18325	834	58	104	656	65	103	86	1263	1193	102	165	4228	2888	2532	2203	532	606	572	733	268	489	695	457	2417	2328	1169	715	502	632	991	904	546	892	910	764	762	644	486	279	220	1200	874	771
EQU24_RS18330	1080	169	284	1416	135	187	204	2008	1893	208	298	4227	2889	2747	2461	651	830	713	945	376	602	780	545	10520	11110	3040	1699	1119	1861	3031	2791	1137	2479	1776	1336	1374	1260	2545	844	1005	2886	2440	2274
EQU24_RS18335	1017	351	570	1815	356	652	476	2214	1934	538	926	6534	4954	4575	3954	1130	1364	1101	1570	596	980	1505	892	8015	7327	2976	1746	1584	2126	3271	3103	1891	3204	2883	1457	1505	1940	1895	889	1013	3853	3103	2957
EQU24_RS18340	1236	1086	1714	1887	1023	717	605	2232	1400	1131	2248	14733	10828	10448	8346	2127	3220	2423	4012	1234	1958	2751	2241	10877	9040	4549	3501	2495	2969	5004	5063	3327	5418	5266	6579	4168	3219	1486	1014	735	7780	5479	4921
EQU24_RS18345	2313	1599	2247	5374	1649	1145	1008	5177	3974	1438	2329	19971	14384	12835	10469	2788	3896	2738	4572	1646	2572	3550	2533	20095	17372	9157	5597	5393	7175	10058	10224	6256	10674	8584	6048	5244	5339	3826	2337	2783	14896	11302	10243
EQU24_RS18350	2640	1822	2570	6390	1816	2761	2449	5519	4460	1891	4211	29030	21033	18692	15948	5943	8042	6287	8813	3423	5697	7931	5501	25437	22537	11106	7361	7836	9034	15345	11254	8231	12397	12913	10868	10345	6695	5123	2962	3870	17693	14589	12117
EQU24_RS18355	816	28430	36321	2340	27817	74467	44185	2102	1281	23151	40298	104040	84325	74510	66658	62849	75369	51503	65588	39191	53085	67577	50942	264460	190150	121547	114656	51104	74055	91833	91904	65552	117601	113352	106406	82908	53986	40219	37773	13330	196271	130289	113299
EQU24_RS18360	2376	590	1065	490	436	1678	1188	704	589	817	1798	17621	11251	9871	8009	1787	2042	1785	2435	1015	1646	2317	1309	13058	13226	3764	2435	1183	2523	3827	4016	1386	4322	2817	3213	1907	1138	1833	1266	802	7525	5267	4466
EQU24_RS18365	2112	399	465	290	283	782	583	505	510	521	555	13225	8555	7752	5916	938	978	950	1428	527	855	1321	582	7084	6937	2255	1578	542	1137	1522	2083	756	2092	1471	1955	1369	700	1061	709	451	3940	2739	2380
EQU24_RS18370	330	119	114	162	102	135	125	245	154	117	205	431	255	317	294	383	369	358	395	361	490	603	248	1626	1468	668	481	307	610	848	913	409	864	491	420	266	277	444	407	398	1507	1055	955
EQU24_RS18375	372	93	100	267	40	342	210	427	356	156	358	3801	2651	2775	2646	375	430	361	459	324	478	589	305	2008	1838	648	407	323	526	803	712	381	737	808	268	419	538	539	269	355	1096	862	777
EQU24_RS18380	921	196	281	254	106	594	383	372	292	305	791	5977	4279	4027	3815	1059	1383	1088	1423	683	989	1152	990	5107	4917	2024	1399	885	1245	1864	2111	1195	2169	2046	1360	1541	1442	1310	881	852	3295	2180	1920
EQU24_RS22780	177	4	3	40	1	24	10	115	68	2	14	86	66	70	62	51	45	34	57	25	52	87	33	176	153	50	34	23	47	65	65	23	62	27	14	25	24	54	30	41	99	90	72
EQU24_RS22785	417	25	35	90	12	98	80	172	184	69	117	594	387	374	394	141	157	144	148	138	179	285	128	496	460	152	79	66	141	218	146	92	162	144	47	86	73	151	77	83	265	206	165
EQU24_RS18390	1299	217	408	1347	315	756	575	2055	1618	424	935	4618	3381	3410	3126	1080	1194	1030	1267	770	998	1433	872	4895	4249	1900	1109	1418	1651	2691	2427	1518	2387	1974	1037	1223	1193	1436	792	1097	3362	2484	2278
EQU24_RS18395	1332	406	570	920	318	859	567	1313	1154	798	1406	8452	5703	5999	5467	1248	1458	1194	1563	795	1150	1607	953	8349	7402	3224	1868	1581	2253	3459	3178	1921	3473	2126	1099	1560	1412	1927	1141	1559	5533	3984	3560
EQU24_RS18400	687	367	681	235	312	1482	947	301	290	906	1390	7051	4982	5460	4785	1655	1902	1405	1733	996	1574	1762	1084	5039	3837	2750	1824	1114	1472	1855	1956	1545	2475	2654	1608	2461	1551	1119	796	915	4857	3400	2997
EQU24_RS18405	441	489	764	469	413	1358	854	710	596	883	855	3109	2220	2316	1969	1023	1357	825	1013	629	932	1137	808	5605	4722	2427	1663	981	1669	2195	2575	1352	2639	1453	1180	1844	1156	1761	1176	1344	5221	3796	3328
EQU24_RS18410	234	120	283	21	142	514	308	52	50	283	331	577	370	427	479	251	305	266	367	177	283	474	223	6503	5706	2265	1736	645	1602	1937	2107	824	2274	1426	1080	1499	903	963	855	853	3955	2287	2161
EQU24_RS18415	285	116	305	301	269	1501	854	478	410	592	550	3297	2538	2784	3066	1096	1177	937	807	771	1145	1241	818	7198	5777	2051	1724	1064	1891	3001	2176	955	2239	1215	921	1324	1243	1718	1058	651	3514	2358	2484
EQU24_RS18420	294	48	150	171	110	505	318	285	227	314	386	3636	2147	3084	3088	504	641	427	591	482	624	749	513	4183	3465	960	967	981	1929	2430	1993	955	1984	918	838	923	807	1519	1455	528	3095	1879	1911
EQU24_RS18425	474	1231	2280	983	598	3745	2620	1152	1043	3378	6943	178612	117025	146535	123497	7523	9001	7428	9961	3851	6610	9070	5687	47675	44136	20238	13444	9306	14393	19180	16918	9154	17745	33591	10749	17388	12936	9584	6602	7307	23240	14926	13128
EQU24_RS18430	1428	367	559	2336	540	1728	1175	5610	4670	981	1952	10643	7574	8665	8201	1443	1537	1267	1544	935	1396	1894	1023	8863	8418	3164	2016	2060	2968	4570	4012	2185	4100	4144	1498	2014	2129	2546	1651	2371	7445	5486	4849
EQU24_RS18435	279	395	702	615	645	2348	1477	914	637	897	1047	2175	1567	1564	1605	1176	1283	1002	1189	753	973	1245	750	4314	3657	1369	1070	696	1352	2115	1811	832	1855	1187	1188	1156	1155	1416	1084	1596	4138	2886	2614
EQU24_RS18440	324	269	394	29	375	1666	1006	57	39	552	840	668	502	598	563	1028	1269	801	1069	737	1100	1032	861	4809	3700	1685	1475	856	1595	2103	1808	892	2062	1427	1358	1152	993	1570	1532	1420	5054	2877	2591
EQU24_RS18445	815	109	121	39	64	411	291	75	53	175	543	4836	2950	3325	3045	741	777	820	1033	385	638	981	422	7304	7243	2342	1513	807	1863	2180	2334	845	2461	1507	802	1770	994	977	542	795	3696	2259	2030
EQU24_RS18450	888	71	98	159	33	286	222	227	228	104	240	2735	1943	2028	1844	431	558	449	543	321	481	610	377	2632	2559	960	628	519	881	1254	1214	537	1242	922	620	739	560	697	533	599	2035	1279	1133
EQU24_RS18455	546	57	106	107	34	154	124	167	142	77	205	1053	717	753	685	259	278	282	327	163	257	339	172	1899	1833	698	441	379	639	912	958	407	975	524	310	430	343	509	393	300	1615	1053	911
EQU24_RS18465	678	48	100	176	54	232	171	265	201	126	325	2593	1713	1631	1564	464	579	517	644	262	478	606	388	2971	2761	991	666	480	1060	1438	1472	520	1413	673	473	673	429	526	391	332	2487	1623	1384
EQU24_RS18470	1653	416	643	430	177	1310	760	617	504	580	1210	11149	7128	8534	7483	1596	1820	1583	1944	957	1407	1849	1328	8504	8085	3035	2158	1377	2611	3489	3538	1616	3730	2864	1621	2216	2172	1909	1433	1181	5441	3481	3137
EQU24_RS18475	5979	6293	9477	2646	4518	8345	4627	2911	1905	5524	6678	34698	22660	27685	23623	7540	8480	6940	7381	4546	6783	7266	5880	33113	24195	11055	8265	4810	8754	11986	11665	5945	11337	13435	13104	8775	8482	5904	4346	2610	19137	13547	13343
EQU24_RS18480	1581	719	1072	971	589	1123	778	1186	938	616	1675	9799	7046	5833	5318	1743	2052	1810	2756	996	1606	2641	1603	13903	14005	5689	3356	2554	3885	5873	6060	3185	6215	4444	2975	2827	3090	3063	1667	1731	8499	5950	5735
EQU24_RS18485	1926	2333	3255	689	1903	2585	1373	917	454	1704	3045	10197	7035	7754	7033	3016	3168	2596	2661	1398	2343	2194	2473	11089	6547	4168	3142	2627	4022	5654	4946	2888	4320	6499	5041	4024	4470	2757	1653	1040	6129	5016	5075
EQU24_RS18490	1623	852	1261	1734	853	899	709	1793	1359	637	1759	16711	10882	10889	8856	2187	2661	2133	2970	1412	2025	2712	1839	9433	8944	3729	2467	1479	2561	3991	3921	1946	4331	3293	3133	2279	1966	1389	896	834	6208	4476	4036
EQU24_RS18495	762	1140	2041	577	1103	987	688	667	525	917	1102	4516	3054	2975	2365	1301	1555	1376	2082	759	1134	1637	1175	8385	7305	3232	2591	1044	1801	2616	3192	1492	3305	3139	2369	1840	1645	1122	957	457	5041	3242	3011
EQU24_RS18500	654	1385	2505	169	1188	2015	936	218	106	1405	1790	6931	4696	4908	4204	2067	2503	2123	2605	1174	1633	2055	2125	10333	7414	3905	3638	1216	2316	3035	3048	1532	3056	3885	3922	2287	1971	1010	766	234	4543	3105	3099
EQU24_RS18505	873	1216	2511	343	1124	2535	1159	538	280	1718	2437	12076	7975	10241	8549	2490	2464	2333	2380	1102	1858	2233	1813	8663	4654	3108	2585	1634	2782	3501	2988	1814	2625	5465	3720	3193	3235	1769	1166	706	3714	2935	3010
EQU24_RS18510	654	499	986	215	433	1123	799	207	152	565	1019	13269	8247	9003	7029	1559	1882	1524	2186	944	1375	1861	1371	7089	6604	2702	2042	891	1900	2507	2662	1080	2784	2326	1574	1424	1336	1131	949	566	4114	2501	2412
EQU24_RS18515	909	217	336	301	108	716	495	323	224	402	1060	7835	5422	5833	5226	1193	1412	1180	1346	705	1056	1225	1018	5201	4916	2048	1534	843	1202	1746	1950	1101	2132	2110	1329	1430	1405	1336	853	802	3169	2112	1914
EQU24_RS18520	1275	294	525	502	253	827	579	697	435	503	1096	9613	6420	7270	6301	1076	1254	1049	1448	578	913	1338	890	5473	4840	2522	1638	1027	1588	2142	2291	1328	2634	2600	1215	1426	1335	1310	932	985	3951	2759	2381
EQU24_RS22565	171	40	74	152	38	153	97	220	163	91	131	2369	1632	1564	1495	363	377	265	328	192	278	376	199	799	813	402	258	248	225	364	328	285	313	304	125	241	223	333	138	124	386	324	258
EQU24_RS18525	909	205	396	358	176	839	514	519	321	486	1393	10376	7098	7674	6835	1388	1779	1463	1898	987	1398	1670	1343	5271	4933	2093	1440	932	1339	1979	2225	1110	2286	2217	1423	1501	1409	1353	855	765	3298	2120	1983
EQU24_RS18530	861	115	168	323	87	595	405	406	319	196	656	2855	2000	1896	1739	917	1126	1006	1231	514	917	1193	786	4324	4265	1553	940	666	971	1509	1635	753	1658	965	865	913	865	868	539	548	2299	1616	1454
EQU24_RS18535	1653	585	882	1200	447	573	472	1063	880	648	1159	11764	8070	7641	6944	1885	2585	2091	3019	1064	1795	2353	1685	9633	9234	4252	2725	2341	3021	4794	4700	2730	4776	3766	2707	2746	2239	1945	1170	1320	6519	4780	4172
EQU24_RS18540	870	148	244	626	125	367	254	583	433	279	699	2975	2051	2215	2003	790	895	766	1039	461	688	883	578	4363	4089	1745	1144	1035	1705	2418	1956	1078	2047	2103	799	1194	1044	1258	677	1005	3503	2444	2151
EQU24_RS18545	76	12	13	61	6	13	15	30	37	14	142	1921	869	1802	1557	44	41	31	39	18	35	51	15	9060	9736	3152	1828	1690	2708	3506	2429	974	2184	3239	156	1949	1376	3461	1060	2786	2967	1894	1719
EQU24_RS18550	77	46	37	71	11	76	59	49	35	51	336	4208	2845	4317	4302	127	106	97	68	41	93	82	27	19939	20591	5470	2975	3471	4989	6374	4427	1714	3580	4520	230	3732	2475	5121	1660	4461	4237	3087	3135
EQU24_RS18555	77	22	37	34	11	38	24	22	11	24	79	299	267	206	244	41	31	29	58	12	22	46	21	2808	2675	827	481	7244	6646	8666	5753	3807	4556	7953	351	6167	4349	674	1942	4032	4865	4285	4275
EQU24_RS18560	630	254	291	551	162	335	219	482	377	265	902	5889	4013	3910	3611	724	955	686	1161	389	625	907	548	7784	7591	3459	2231	1495	2291	3527	3086	1667	3299	1824	1826	1783	1212	1265	615	501	5663	3734	3617
EQU24_RS18565	1389	688	916	958	429	973	753	867	640	727	2906	9300	6657	6429	5470	3112	4122	2998	4162	1613	2587	3384	2713	24916	22401	10753	6834	6017	9471	14318	13328	6722	13731	5130	5535	5461	3964	5718	3496	2993	20432	13955	13080
EQU24_RS18570	582	1193	1912	565	748	774	546	474	419	800	3472	19153	13563	11420	9852	3165	4685	3403	6147	1381	2508	3892	2422	20745	18678	8584	6364	3602	5385	6617	11498	5894	11882	5123	6272	5390	3834	2157	2071	889	19925	12411	10982
EQU24_RS18575	726	83	188	322	53	223	202	403	399	126	479	7075	4620	4195	3598	713	972	718	1016	368	530	798	471	3325	3302	1193	678	617	910	1341	1346	782	1448	928	699	805	629	476	266	252	2293	1662	1412
EQU24_RS18580	549	83	184	159	139	1059	744	272	220	306	762	2638	1955	2183	2189	1424	1111	717	618	751	822	1062	591	2051	1864	602	384	318	393	595	619	329	696	800	261	336	444	944	657	1049	853	684	589
EQU24_RS23100	336	33	49	131	49	124	76	276	227	56	184	1278	909	1051	1004	278	250	215	285	115	201	370	91	592	602	261	147	170	261	364	335	160	334	299	220	190	159	115	77	110	600	378	324
EQU24_RS18590	1017	179	273	729	216	482	410	1464	1232	295	846	3888	2824	3064	2627	1103	1332	958	1342	660	946	1411	901	4540	4140	1723	1074	1364	1650	2461	2238	1475	2379	1917	950	1110	1218	1410	849	1229	3168	2384	2315
EQU24_RS18595	720	157	268	545	272	397	345	861	643	278	680	5937	4093	4209	3704	1266	1155	978	1069	774	1148	1400	752	4695	4128	1885	1297	910	1300	2155	1679	1037	1927	1541	1147	1048	885	1308	876	925	2587	2125	1948
